Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
146,13/07/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,24,78,NA
146,14/07/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,22,65,NA
146,15/07/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,17,68,NA
146,27/07/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,66,79,NA
146,28/07/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,56,78,NA
146,8/2/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,35,94,NA
146,8/3/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,27,75,NA
146,8/4/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,72,119,NA
146,8/9/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,38,77,NA
146,8/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,38,49,NA
146,17/08/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,71,137,NA
146,18/08/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,72,111,NA
146,19/08/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,57,72,NA
146,9/7/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,82,107,NA
146,9/8/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,59,73,NA
146,9/9/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,65,87,NA
146,13/09/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,71,152,NA
146,14/09/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,37,116,NA
146,15/09/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,32,86,NA
146,20/09/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,39,76,NA
146,21/09/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,116,NA
146,10/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,78,126,NA
146,13/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,73,162,NA
146,14/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,73,215,NA
146,19/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,113,295,NA
146,20/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,117,353,NA
146,21/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,119,457,NA
146,28/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,112,363,NA
146,29/10/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,108,404,NA
146,11/2/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,110,427,NA
146,11/3/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,141,554,NA
146,11/4/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,138,692,NA
146,15/11/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,128,388,NA
146,16/11/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,118,323,NA
146,17/11/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,119,333,NA
146,28/11/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,68,275,NA
146,29/11/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,64,214,NA
146,12/1/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,132,367,NA
146,12/2/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",16,129,432,NA
146,12/3/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,117,351,NA
146,22/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,112,397,NA
146,23/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,112,397,NA
146,24/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",33,75,420,NA
146,27/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",27,114,639,NA
146,28/12/2011,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,113,596,NA
345,1/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,23,52,219,NA
345,1/5/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,32,56,271,NA
345,18/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,22,108,252,NA
345,19/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,104,212,NA
345,20/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,113,383,NA
345,27/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,92,324,NA
345,28/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,23,86,533,NA
345,29/01/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,117,493,NA
345,2/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,112,344,NA
345,2/5/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,20,106,263,NA
345,2/6/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,99,229,NA
345,2/8/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,21,77,199,NA
345,2/9/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,72,201,NA
345,2/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,22,93,290,NA
345,15/02/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,92,126,NA
345,16/02/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,12,75,172,NA
345,3/1/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,90,193,NA
345,3/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,103,194,NA
345,3/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,104,133,NA
345,3/7/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,53,141,NA
345,14/03/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,89,240,NA
345,22/03/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,80,201,NA
345,23/03/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,60,252,NA
345,27/03/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,63,302,NA
345,28/03/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,83,189,NA
345,4/6/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,45,352,NA
345,4/7/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,40,257,NA
345,4/8/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,77,178,NA
345,4/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,73,203,NA
345,13/04/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,87,159,NA
345,27/04/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,100,173,NA
345,28/04/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,88,265,NA
345,5/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,50,288,NA
345,5/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,201,NA
345,5/5/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,61,141,NA
345,5/6/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,56,160,NA
345,5/7/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,62,235,NA
345,5/11/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,55,245,NA
345,5/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,56,233,NA
345,13/05/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,69,221,NA
345,6/1/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,43,165,NA
345,6/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,24,68,190,NA
345,15/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,41,69,NA
345,16/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,49,93,NA
345,17/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,71,108,NA
345,21/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,49,134,NA
345,22/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,19,78,NA
345,23/06/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,20,109,NA
345,13/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,25,88,NA
345,14/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,24,70,NA
345,15/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,26,62,NA
345,19/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,53,136,NA
345,20/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,33,112,NA
345,21/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,41,108,NA
345,23/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,26,59,NA
345,24/07/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,19,70,NA
345,8/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,39,104,NA
345,8/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,52,83,NA
345,8/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,59,95,NA
345,17/08/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,60,82,NA
345,18/08/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,71,104,NA
345,19/08/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,53,50,NA
345,24/08/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,47,128,NA
345,25/08/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,58,138,NA
345,9/1/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,48,65,NA
345,9/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,14,39,54,NA
345,13/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,49,124,NA
345,14/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,40,103,NA
345,15/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,63,78,NA
345,27/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,29,124,NA
345,28/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,30,126,NA
345,29/09/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,14,35,124,NA
345,10/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,55,233,NA
345,10/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,22,72,167,NA
345,10/8/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,22,37,256,NA
345,10/9/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,32,231,NA
345,10/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,23,40,220,NA
345,10/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,73,253,NA
345,13/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,57,271,NA
345,14/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,25,67,220,NA
345,11/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,101,298,NA
345,11/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,118,400,NA
345,11/4/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,130,600,NA
345,11/9/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,20,84,493,NA
345,11/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,73,487,NA
345,11/11/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,67,292,NA
345,16/11/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,125,426,NA
345,17/11/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,121,414,NA
345,12/1/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,20,135,590,NA
345,12/2/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,128,530,NA
345,12/3/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,13,91,405,NA
345,12/10/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,16,104,184,NA
345,12/11/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,14,104,296,NA
345,12/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,22,109,476,NA
345,16/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,116,501,NA
345,17/12/2011,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,139,484,NA
